observed_mass,true_mass
1.695787800269322076e+02,1.741839156427652142e+02
1.623706162715803885e+02,1.716492512885419046e+02
1.691204345099619673e+02,1.707017221300646099e+02
1.785168515359119397e+02,1.755549610418966608e+02
1.766720050167156160e+02,1.712965548582472479e+02
1.675430936582941399e+02,1.736136212270837405e+02
1.230909648657618902e+02,1.736136212270837405e+02
1.775826950680823870e+02,1.718917030789847900e+02
1.555635208170573094e+02,1.728146759133236685e+02
1.678515177353903596e+02,1.736136212270837405e+02
1.716359855473293692e+02,1.728146759133236685e+02
1.759840514402858389e+02,1.728146759133236685e+02
1.715293590801425978e+02,1.736136212270837405e+02
1.759552142586144612e+02,1.712965548582472479e+02
1.627932833503876395e+02,1.707017221300646099e+02
1.756333591297544672e+02,1.728146759133236685e+02
1.687511797304996151e+02,1.698314135210589768e+02
1.718800817197112565e+02,1.736136212270837405e+02
1.739320674553370054e+02,1.752339412704987467e+02
1.743246928046176834e+02,1.716492512885419046e+02
1.582865798091808074e+02,1.681936010074753938e+02
1.587816143274074534e+02,1.746421327399119434e+02
1.452737232845858841e+02,1.712965548582472479e+02
1.766218853789922605e+02,1.716492512885419046e+02
1.709613311568848530e+02,1.707017221300646099e+02
1.651781623725537713e+02,1.728146759133236685e+02
1.766142226480085640e+02,1.712965548582472479e+02
1.356964515941988054e+02,1.728146759133236685e+02
1.486764606008767657e+02,1.801269184759480027e+02
1.717244741034625406e+02,1.718917030789847900e+02
1.666371546350772235e+02,1.728146759133236685e+02
1.407385465271671308e+02,1.900086260185504443e+02
1.475663743961071077e+02,1.716492512885419046e+02
1.614310308221731702e+02,1.712965548582472479e+02
1.726921302087088463e+02,1.728146759133236685e+02
1.828517379643590175e+02,1.738502299513003777e+02
1.687816959137025208e+02,1.712965548582472479e+02
1.791170505222575287e+02,1.701123446068012868e+02
1.530937025134678038e+02,1.716492512885419046e+02
1.732663243809080029e+02,1.712965548582472479e+02
1.637634124814731820e+02,1.738502299513003777e+02
1.785395444540978644e+02,1.718917030789847900e+02
1.654629258025097158e+02,1.660681361644844856e+02
1.671942141906125983e+02,1.712965548582472479e+02
1.763730703144428276e+02,1.718917030789847900e+02
1.634963383410122333e+02,1.718917030789847900e+02
1.296476975133037399e+02,1.752339412704987467e+02
1.757623602665086651e+02,1.755549610418966608e+02
1.698031649233031430e+02,1.709207590613976606e+02
1.747339605733198482e+02,1.716492512885419046e+02
1.265230795566729114e+02,1.728146759133236685e+02
1.699544036389776238e+02,1.728146759133236685e+02
1.621526276123692583e+02,1.718917030789847900e+02
1.698334999777062251e+02,1.716492512885419046e+02
1.706072784308673533e+02,1.738502299513003777e+02
1.707120393621709979e+02,1.709207590613976606e+02
1.752697905193010968e+02,1.755549610418966608e+02
1.672491913988053227e+02,1.700204154384697404e+02
1.793610513243500293e+02,1.718917030789847900e+02
1.743583580454055380e+02,1.752339412704987467e+02
1.246143804364234313e+02,1.728146759133236685e+02
1.578333655515811529e+02,1.736136212270837405e+02
1.584774974728384507e+02,1.738502299513003777e+02
1.740388608132513468e+02,1.716492512885419046e+02
1.702718699086596246e+02,1.718917030789847900e+02
1.691716381044228967e+02,1.709207590613976606e+02
1.622473294547328351e+02,1.712965548582472479e+02
1.704195515257475222e+02,1.728146759133236685e+02
1.224488637493173684e+02,1.718917030789847900e+02
1.661493013696105834e+02,1.728146759133236685e+02
1.785680699869209604e+02,1.712965548582472479e+02
1.378219280194934697e+02,1.736136212270837405e+02
1.769489722171576602e+02,1.728146759133236685e+02
1.811801421738930458e+02,1.718917030789847900e+02
1.776521112572618506e+02,1.718917030789847900e+02
1.678187851960760781e+02,1.718917030789847900e+02
1.693056928178407361e+02,1.681936010074753938e+02
1.645024271839059224e+02,1.716492512885419046e+02
1.704483819492812700e+02,1.718917030789847900e+02
1.534018317576799575e+02,1.707017221300646099e+02
1.276944120527870439e+02,1.716492512885419046e+02
1.707151058228132285e+02,1.728146759133236685e+02
1.294763393132345470e+02,1.728146759133236685e+02
1.561675124418835026e+02,1.712965548582472479e+02
1.733715221279076104e+02,1.712965548582472479e+02
1.761398241041746076e+02,1.751283766852401413e+02
1.703315596122747309e+02,1.712965548582472479e+02
1.724417348683586226e+02,1.728146759133236685e+02
1.523300521435837140e+02,1.738502299513003777e+02
1.561565553188319768e+02,1.700204154384697404e+02
1.594365488742164416e+02,1.716492512885419046e+02
1.721367811513923414e+02,1.709207590613976606e+02
1.636345402012863417e+02,1.718917030789847900e+02
1.739432412950663718e+02,1.728146759133236685e+02
1.897440568238654350e+02,1.853436942844563475e+02
1.717015019977516488e+02,1.701123446068012868e+02
1.821147158295387669e+02,1.788713094588393631e+02
1.565530132535787970e+02,1.718917030789847900e+02
1.728532547230407204e+02,1.698314135210589768e+02
1.671480883839393812e+02,1.701123446068012868e+02
1.217012078992048316e+02,1.774139400528778197e+02
1.683322010528544297e+02,1.728146759133236685e+02
1.530914063944425152e+02,1.718917030789847900e+02
1.728198032356917508e+02,1.700204154384697404e+02
1.416078748790834254e+02,1.716492512885419046e+02
1.684151387259205421e+02,1.712965548582472479e+02
1.671284651523378386e+02,1.728146759133236685e+02
1.729805808283871329e+02,1.707017221300646099e+02
1.698492377961892146e+02,1.741839156427652142e+02
1.778258861247421123e+02,1.795934443352385870e+02
1.710750019701825124e+02,1.718917030789847900e+02
1.697318830604710058e+02,1.736136212270837405e+02
1.811233401642703882e+02,1.835186960668563643e+02
1.796258649694433416e+02,1.774139400528778197e+02
1.701434331138178777e+02,1.736136212270837405e+02
1.687266770654092056e+02,1.709207590613976606e+02
1.704061577992518721e+02,1.728146759133236685e+02
1.757007930561366038e+02,1.741839156427652142e+02
1.860285346277296412e+02,1.716492512885419046e+02
1.481114819868747929e+02,1.738502299513003777e+02
1.716583126155105390e+02,1.712965548582472479e+02
1.701982236636021923e+02,1.718917030789847900e+02
1.719353800879917458e+02,1.728146759133236685e+02
1.716220050870167029e+02,1.709207590613976606e+02
1.585067929926182728e+02,1.736136212270837405e+02
1.592229566666727294e+02,1.728146759133236685e+02
1.777362960141764177e+02,1.718917030789847900e+02
1.853034566460253814e+02,1.802361366088577768e+02
1.522626906268218647e+02,1.728146759133236685e+02
1.648966888245591065e+02,1.718917030789847900e+02
1.802145639210423838e+02,1.712965548582472479e+02
1.740622215262359305e+02,1.728146759133236685e+02
1.744845228158924613e+02,1.728146759133236685e+02
1.547598248639351652e+02,1.597937408137589443e+02
1.543045307095772216e+02,1.833525496114000646e+02
1.702606570000098714e+02,1.718917030789847900e+02
1.789588659400418749e+02,1.728146759133236685e+02
1.513607428229912557e+02,1.728146759133236685e+02
1.689607088157326302e+02,1.716492512885419046e+02
1.252474593525594457e+02,1.741839156427652142e+02
1.337635290293506785e+02,1.625776980997174519e+02
1.729816112455185362e+02,1.716492512885419046e+02
1.573448852652327616e+02,1.738502299513003777e+02
1.553836255133333850e+02,1.718917030789847900e+02
1.675326963249740402e+02,1.718917030789847900e+02
1.741268536202482835e+02,1.741839156427652142e+02
1.864483443829238922e+02,1.864154679642938390e+02
1.640030544662473631e+02,1.695228202631348893e+02
1.411502419854496395e+02,1.741839156427652142e+02
1.744985153816096499e+02,1.738502299513003777e+02
1.777583633846499254e+02,1.728146759133236685e+02
1.656608271673974855e+02,1.728146759133236685e+02
1.284685668838848756e+02,1.741839156427652142e+02
1.746643597638632457e+02,1.725446740937871937e+02
1.596132957218499655e+02,1.712033516585646282e+02
1.432082768923031324e+02,1.722477105554931711e+02
1.572632274948181816e+02,1.714144092793415268e+02
1.765713266142585667e+02,1.724453444822522954e+02
1.736612706682528255e+02,1.749785222267771871e+02
1.650949799922616137e+02,1.712033516585646282e+02
1.736018946884878744e+02,1.729067470588201445e+02
1.786276422285972387e+02,1.738298762271830924e+02
1.260776053620932942e+02,1.714144092793415268e+02
1.760414198328641362e+02,1.748569323470304653e+02
1.766429229981190758e+02,1.729067470588201445e+02
1.348116510957864307e+02,1.724453444822522954e+02
1.797409296707747899e+02,1.717180960086211030e+02
1.680732982958352864e+02,1.725446740937871937e+02
1.722334816812845872e+02,1.714144092793415268e+02
1.730016085901646647e+02,1.729067470588201445e+02
1.766436431944617311e+02,1.753220509846044592e+02
1.292312233443528271e+02,1.722477105554931711e+02
1.730062741863144709e+02,1.722477105554931711e+02
1.751673269032956171e+02,1.738298762271830924e+02
1.525446074424381777e+02,1.722477105554931711e+02
1.650097513659200672e+02,1.725446740937871937e+02
1.455335504158984463e+02,1.724453444822522954e+02
1.825278141299955621e+02,1.724453444822522954e+02
1.681772919485675857e+02,1.724453444822522954e+02
1.739299453989700623e+02,1.713366431275551633e+02
1.786991757595087904e+02,1.724453444822522954e+02
1.732755986374082511e+02,1.772369013549970589e+02
1.633990227210095441e+02,1.657525308099152426e+02
1.726644145898522424e+02,1.725446740937871937e+02
1.641344809327971177e+02,1.724453444822522954e+02
1.400276137986936362e+02,1.724453444822522954e+02
1.736832869131507664e+02,1.722477105554931711e+02
1.457760172525225357e+02,1.648789315979319099e+02
1.797614437603576789e+02,1.717180960086211030e+02
1.792932875641652402e+02,1.717180960086211030e+02
1.734802718681562226e+02,1.729067470588201445e+02
1.710915088848202856e+02,1.725446740937871937e+02
1.776256172198013417e+02,1.725446740937871937e+02
1.772843403296920712e+02,1.717180960086211030e+02
1.787068391112788674e+02,1.724453444822522954e+02
1.735347802066184499e+02,1.717180960086211030e+02
1.726060509969439067e+02,1.722477105554931711e+02
1.697341993699086515e+02,1.734936324883025804e+02
1.739903843499893128e+02,1.749785222267771871e+02
1.509647877383138166e+02,1.724453444822522954e+02
1.658360666482192869e+02,1.722477105554931711e+02
1.780706218918286083e+02,1.738298762271830924e+02
1.558312159508963077e+02,1.729067470588201445e+02
1.658644516984631991e+02,1.729067470588201445e+02
1.778963674864635891e+02,1.722477105554931711e+02
1.739146696035468835e+02,1.725446740937871937e+02
1.742890555873390781e+02,1.712033516585646282e+02
1.547775698427927580e+02,1.724453444822522954e+02
1.681186478927523069e+02,1.729067470588201445e+02
1.710299564205096203e+02,1.741314287446575122e+02
1.793756249675797676e+02,1.722477105554931711e+02
1.567937029595311742e+02,1.729067470588201445e+02
1.456521011495881623e+02,1.712033516585646282e+02
1.787273823433929749e+02,1.729067470588201445e+02
1.504633471954613526e+02,1.729067470588201445e+02
1.764718294609338898e+02,1.705893979059866581e+02
1.299445445237963099e+02,1.729067470588201445e+02
1.635065743596305765e+02,1.725446740937871937e+02
1.656413368898569161e+02,1.722477105554931711e+02
1.626623290938068465e+02,1.724453444822522954e+02
1.660461231265591096e+02,1.772369013549970589e+02
1.739244860092760518e+02,1.714144092793415268e+02
1.813339975676296945e+02,1.712033516585646282e+02
1.603330274842987819e+02,1.747363063834063723e+02
1.706139875973246660e+02,1.717180960086211030e+02
1.639348848146585453e+02,1.668457555972445618e+02
1.647175742691220819e+02,1.705893979059866581e+02
1.700640893468575428e+02,1.713366431275551633e+02
1.782522762801526710e+02,1.722477105554931711e+02
1.724353537571630852e+02,1.842518938968764246e+02
1.762474787799623641e+02,1.896529656900067380e+02
1.660041385504622156e+02,1.724453444822522954e+02
1.575014380630048265e+02,1.724453444822522954e+02
1.716484597085306518e+02,1.717180960086211030e+02
1.686466561963783306e+02,1.722477105554931711e+02
1.635969859453854554e+02,1.717180960086211030e+02
1.366445121262018176e+02,1.712033516585646282e+02
1.806433377363637192e+02,1.722477105554931711e+02
1.745303347363369824e+02,1.713366431275551633e+02
1.739092872325240933e+02,1.717180960086211030e+02
1.739279268218600976e+02,1.725446740937871937e+02
1.767670361698013153e+02,1.717180960086211030e+02
1.704067164614829437e+02,1.725446740937871937e+02
1.503509233133416103e+02,1.725446740937871937e+02
1.756060764749805685e+02,1.725446740937871937e+02
1.559894703696950842e+02,1.667053216409827598e+02
1.779360412294606419e+02,1.722477105554931711e+02
1.737784881235288879e+02,1.724453444822522954e+02
1.728834087244825923e+02,1.712033516585646282e+02
1.346398746665678345e+02,1.722477105554931711e+02
1.483917523673293886e+02,1.729067470588201445e+02
1.769523924845700549e+02,1.724453444822522954e+02
1.857416180858520818e+02,1.782655383006306238e+02
1.779555035692470142e+02,1.734936324883025804e+02
1.621150364127503849e+02,1.717180960086211030e+02
1.438779423590790429e+02,1.714144092793415268e+02
1.268111162331475441e+02,1.734936324883025804e+02
1.615627591914026198e+02,1.665767148809302398e+02
1.768430563125218384e+02,1.725446740937871937e+02
1.675728364144292470e+02,1.713366431275551633e+02
1.845694215189093939e+02,1.824453512323454447e+02
1.729062588069828905e+02,1.738298762271830924e+02
1.591176379074944691e+02,1.714144092793415268e+02
1.716627576949572074e+02,1.741314287446575122e+02
1.729489741690298672e+02,1.724453444822522954e+02
1.707137310056998274e+02,1.724453444822522954e+02
1.744844682602226271e+02,1.714144092793415268e+02
1.748173949472510174e+02,1.724453444822522954e+02
1.709298678975031862e+02,1.713366431275551633e+02
1.711596546662221670e+02,1.734936324883025804e+02
1.745505316832189635e+02,1.729067470588201445e+02
1.662428843656799700e+02,1.738298762271830924e+02
1.294386271012040766e+02,1.717180960086211030e+02
1.723331076101113410e+02,1.725446740937871937e+02
1.566628957698178795e+02,1.725446740937871937e+02
1.711493225803348821e+02,1.722477105554931711e+02
1.573216080736631000e+02,1.724453444822522954e+02
1.707118837713629489e+02,1.712033516585646282e+02
1.778172442067028101e+02,1.722477105554931711e+02
1.637641115610347811e+02,1.722477105554931711e+02
1.824050316890308068e+02,1.724453444822522954e+02
1.242717487878207407e+02,1.264179192412616715e+02
1.659934187275979980e+02,1.729067470588201445e+02
1.678848400733159281e+02,1.734936324883025804e+02
1.348053700079146324e+02,1.717180960086211030e+02
1.706778787551380105e+02,1.725446740937871937e+02
1.735964455326815710e+02,1.729067470588201445e+02
1.239533862439707548e+02,1.729067470588201445e+02
1.564045848917347712e+02,1.724453444822522954e+02
1.657716379992163525e+02,1.729067470588201445e+02
1.409480826210237865e+02,1.725446740937871937e+02
1.523006027917682843e+02,1.725446740937871937e+02
1.677619294356276498e+02,1.724453444822522954e+02
1.348710670274683423e+02,1.722477105554931711e+02
1.210917009549370391e+02,1.722477105554931711e+02
1.717679591427553305e+02,1.747363063834063723e+02
1.447221487527987449e+02,1.741314287446575122e+02
1.721179421499486182e+02,1.725446740937871937e+02
1.610742639420930118e+02,1.722477105554931711e+02
1.649019138628860048e+02,1.717180960086211030e+02
1.654491331494358235e+02,1.729067470588201445e+02
1.779321781578770185e+02,1.722477105554931711e+02
1.653850133527949993e+02,1.714144092793415268e+02
1.725015714033423535e+02,1.724453444822522954e+02
1.462687769564694520e+02,1.724453444822522954e+02
1.728830080153924484e+02,1.724453444822522954e+02
1.585994242895353068e+02,1.712033516585646282e+02
1.341910544512500110e+02,1.722477105554931711e+02
1.785078011677641712e+02,1.724453444822522954e+02
1.763448180491435551e+02,1.722477105554931711e+02
1.713238043931560242e+02,1.729067470588201445e+02
1.789669329746675430e+02,1.729067470588201445e+02
1.754556510705719177e+02,1.717180960086211030e+02
1.785579078281015484e+02,1.717180960086211030e+02
1.854256400946669032e+02,1.782836677450190450e+02
1.409830976338775201e+02,1.722477105554931711e+02
1.482805890002193792e+02,1.725446740937871937e+02
1.785840885960632534e+02,1.712033516585646282e+02
